"Project_name","SiteID","BASIN","LOCATION","RIVMILE","SAMPLE_DATE","cas_rn","chemical_name","fraction","result_value","result_unit","Health..Water.Source.","Health.Fish.Consumption.","Aquatic.Chronic.","Aquatic..Acute.","Wildlife","Aesthetic.Water.Source.","Aesthetic.Food.Source.","Recreation","HWS","HFS","AC","AA","W","EWS","EFS","R"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7782-44-7","Dissolved Oxygen","D",8500,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","16984-48-8","Fluoride, undistilled","T",110,"ug/l","NS","NS","3739.07117284843","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","HARD","HARDNESS (AS CACO3)","T",187000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7439-89-6","Iron","T",358,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7439-92-1","Lead","T",1.2,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7439-95-4","Magnesium","T",13300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7439-96-5","Manganese","T",102,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7440-02-0","Nickel","D",2,"ug/l","NS","NS","88.3153013517192","795.138161168471","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",7720,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","KN","Nitrogen","T",8500,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","14797-55-8","NITROGEN, NITRATE (AS N)","T",7710,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",983,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","PER_SAT","Percent Saturation","T",100,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","PH","PH","T",7.31,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",1220,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","SALI","Salinity","T",0.53,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7440-23-5","Sodium","T",138000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","14808-79-8","SULFATE (AS SO4)","T",23000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",578000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","TEMP","water temperature","T",23.2,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7440-66-6","Zinc","D",10.9,"ug/l","NS","NS","140.673601557769","199.152870267255","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-08-21","7440-66-6","Zinc","T",15.4,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",115000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-38-2","Arsenic","T",1.2,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-70-2","Calcium","T",62700,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","DOC","Carbon, Dissolved Organic (DOC)","D",7200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","16887-00-6","CHLORIDE (AS CL)","T",299000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","COND","Conductivity","T",1297,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-50-8","Copper","D",13.9,"ug/l","NS","NS","17.7035613984085","28.4907830917451","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-50-8","Copper","T",15.1,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7782-44-7","Dissolved Oxygen","D",8970,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","16984-48-8","Fluoride, undistilled","T",120,"ug/l","NS","NS","4368.63280525679","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","HARD","HARDNESS (AS CACO3)","T",222000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7439-89-6","Iron","T",194,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7439-95-4","Magnesium","T",15900,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7439-96-5","Manganese","T",57.4,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-02-0","Nickel","D",2.8,"ug/l","NS","NS","102.111010125741","919.34647319025","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",13100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","KN","Nitrogen","T",14200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","14797-55-8","NITROGEN, NITRATE (AS N)","T",13000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","14797-65-0","NITROGEN, NITRITE","T",52,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",2140,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","PER_SAT","Percent Saturation","T",112,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","PH","PH","T",7.64,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",2330,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","SALI","Salinity","T",0.64,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-23-5","Sodium","T",171000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","14808-79-8","SULFATE (AS SO4)","T",32800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",749000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","TEMP","water temperature","T",25.9,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-66-6","Zinc","D",35.2,"ug/l","NS","NS","162.759845615369","230.313848329188","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-09-05","7440-66-6","Zinc","T",39.5,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",107000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7440-70-2","Calcium","T",47000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","DOC","Carbon, Dissolved Organic (DOC)","D",6000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","16887-00-6","CHLORIDE (AS CL)","T",172000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","COND","Conductivity","T",796,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7440-50-8","Copper","D",7.6,"ug/l","NS","NS","13.6674059169236","21.4188666711389","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7440-50-8","Copper","T",8.1,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7782-44-7","Dissolved Oxygen","D",9150,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","16984-48-8","Fluoride, undistilled","T",110,"ug/l","NS","NS","3319.45484332023","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","HARD","HARDNESS (AS CACO3)","T",164000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7439-89-6","Iron","T",244,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7439-95-4","Magnesium","T",11300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7439-96-5","Manganese","T",66.5,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7440-02-0","Nickel","D",1.8,"ug/l","NS","NS","79.0343437426848","711.577968832825","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",8090,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","KN","Nitrogen","T",8850,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","14797-55-8","NITROGEN, NITRATE (AS N)","T",8080,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","14797-65-0","NITROGEN, NITRITE","T",14,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","PER_SAT","Percent Saturation","T",100,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","PH","PH","T",7.59,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",920,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","SALI","Salinity","T",0.4,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7440-23-5","Sodium","T",104000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","14808-79-8","SULFATE (AS SO4)","T",23900,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",484000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","TEMP","water temperature","T",19.1,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7440-66-6","Zinc","D",18.4,"ug/l","NS","NS","125.824296764549","178.193709706518","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.5",15,"RAMA","16.5","2018-10-01","7440-66-6","Zinc","T",13.3,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",96000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7440-38-2","Arsenic","T",1.9,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7440-70-2","Calcium","T",48100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","DOC","Carbon, Dissolved Organic (DOC)","D",6200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","16887-00-6","CHLORIDE (AS CL)","T",434000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","COND","Conductivity","T",1670,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7440-50-8","Copper","D",4.5,"ug/l","NS","NS","14.9393955380684","23.6270704123963","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7440-50-8","Copper","T",5.3,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7782-44-7","Dissolved Oxygen","D",8990,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","16984-48-8","Fluoride, undistilled","T",120,"ug/l","NS","NS","3648.27984354639","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","HARD","HARDNESS (AS CACO3)","T",182000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7439-95-4","Magnesium","T",15100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7439-96-5","Manganese","T",182,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7440-02-0","Nickel","D",2.4,"ug/l","NS","NS","86.313425022679","777.114463815955","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","KN","Nitrogen","T",4520,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7664-41-7","Nitrogen, ammonia (As N)","T",58.3,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","interpolation error, standard is NA","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","KN","NITROGEN, KJELDAHL, TOTAL","T",1160,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","14797-55-8","NITROGEN, NITRATE (AS N)","T",3270,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","14797-65-0","NITROGEN, NITRITE","T",88,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","PER_SAT","Percent Saturation","T",123,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","PH","PH","T",9.28,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",64.2,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","SALI","Salinity","T",0.84,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7440-23-5","Sodium","T",239000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","14808-79-8","SULFATE (AS SO4)","T",28200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",835000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","TURB","TURBIDITY","T",4.7,"ntu","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","TEMP","water temperature","T",30.5,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-10","7440-66-6","Zinc","T",5.5,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-31","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",112000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-31","7429-90-5","Aluminum","D",26.4,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-31","7440-70-2","Calcium","T",43700,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-31","DOC","Carbon, Dissolved Organic (DOC)","D",5000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-16.7",15,"RAMA","16.7","2018-07-31","16887-00-6","CHLORIDE (AS CL)","T",221000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
