Project_name,SiteID,BASIN,LOCATION,RIVMILE,SAMPLE_DATE,cas_rn,chemical_name,fraction,result_value,result_unit,Health..Water.Source.,Health.Fish.Consumption.,Aquatic.Chronic.,Aquatic..Acute.,Wildlife,Aesthetic.Water.Source.,Aesthetic.Food.Source.,Recreation,HWS,HFS,AC,AA,W,EWS,EFS,R
Ramapo RAS 3613,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7439-95-4,Magnesium,T,4950,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3614,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7439-96-5,Manganese,T,43,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 3615,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,1300,ug/l,10000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3616,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,KN,Nitrogen,T,1740,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3617,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,1300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3618,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,123,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3619,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,PER_SAT,Percent Saturation,T,91,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3620,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,PH,PH,T,8.01,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3621,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,139,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3622,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,SALI,Salinity,T,0.18,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3623,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7440-23-5,Sodium,T,41600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3624,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,14808-79-8,SULFATE (AS SO4),T,9300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3625,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,205000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3626,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,TEMP,water temperature,T,16.3,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3627,15-RAMA-4.8,15,RAMA,4.8,10/1/2018,7440-66-6,Zinc,T,5.2,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3628,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,6800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3629,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7440-70-2,Calcium,T,69800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3630,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,3800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3631,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,16887-00-6,CHLORIDE (AS CL),T,1320000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3632,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,COND,Conductivity,T,4647,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3633,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7440-50-8,Copper,D,13.6,ug/l,NS,NS,20.39578749,33.30382306,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3634,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7440-50-8,Copper,T,14.7,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3635,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7782-44-7,Dissolved Oxygen,D,6300,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3636,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,HARD,HARDNESS (AS CACO3),T,262000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3637,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7439-95-4,Magnesium,T,21300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3638,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7439-96-5,Manganese,T,402,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3639,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7440-02-0,Nickel,D,9.8,ug/l,NS,NS,117.4737543,1057.663435,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3640,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,KN,Nitrogen,T,26800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3641,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,375,ug/l,NS,NS,16.32,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3642,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,KN,"NITROGEN, KJELDAHL, TOTAL",T,1050,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3643,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,25600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3644,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,14797-65-0,"NITROGEN, NITRITE",T,108,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3645,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,17.6,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3646,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,PER_SAT,Percent Saturation,T,78,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3647,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,PH,PH,T,7.31,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3648,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,81.8,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3649,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,SALI,Salinity,T,2.48,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3650,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7440-23-5,Sodium,T,814000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3651,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,14808-79-8,SULFATE (AS SO4),T,55600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3652,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,2280000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3653,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,TEMP,water temperature,T,23.7,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3654,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7440-66-6,Zinc,D,41.9,ug/l,NS,NS,187.3714159,265.0219596,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3655,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/11/2018,7440-66-6,Zinc,T,45,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3656,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,36400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3657,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7429-90-5,Aluminum,D,67.5,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3658,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7440-70-2,Calcium,T,33300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3659,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,8300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3660,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,16887-00-6,CHLORIDE (AS CL),T,137000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3661,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,COND,Conductivity,T,991,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3662,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7440-50-8,Copper,D,5.1,ug/l,NS,NS,10.7629384,16.45858617,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3663,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7440-50-8,Copper,T,5.9,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3664,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7782-44-7,Dissolved Oxygen,D,6250,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3665,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,HARD,HARDNESS (AS CACO3),T,124000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3666,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7439-89-6,Iron,T,403,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3667,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7439-95-4,Magnesium,T,9870,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3668,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7439-96-5,Manganese,T,211,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3669,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7440-02-0,Nickel,D,4.1,ug/l,NS,NS,62.38679881,561.6934294,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3670,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,KN,Nitrogen,T,10700,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3671,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,271,ug/l,NS,NS,6.356,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3672,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,KN,"NITROGEN, KJELDAHL, TOTAL",T,1220,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3673,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,9440,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3674,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,14797-65-0,"NITROGEN, NITRITE",T,27,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3675,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,155,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3676,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,PER_SAT,Percent Saturation,T,71,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3677,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,PH,PH,T,6.98,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3678,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,226,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3679,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,SALI,Salinity,T,0.49,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3680,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7440-23-5,Sodium,T,76700,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3681,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,14808-79-8,SULFATE (AS SO4),T,32600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3682,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,358000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3683,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,TURB,TURBIDITY,T,10.1,ntu,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3684,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,TEMP,water temperature,T,21.7,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3685,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7440-66-6,Zinc,D,20.9,ug/l,NS,NS,99.2100511,140.6084338,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3686,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,7/23/2018,7440-66-6,Zinc,T,24.9,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3687,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,17600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3688,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7429-90-5,Aluminum,D,12.6,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3689,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7440-70-2,Calcium,T,67300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3690,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,4600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3691,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,16887-00-6,CHLORIDE (AS CL),T,1240000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3692,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,COND,Conductivity,T,4075,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3693,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7440-50-8,Copper,D,13.2,ug/l,NS,NS,19.39374011,31.50428903,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3694,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7440-50-8,Copper,T,15.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3695,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7782-44-7,Dissolved Oxygen,D,6580,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3696,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,HARD,HARDNESS (AS CACO3),T,247000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3697,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7439-89-6,Iron,T,229,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3698,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7439-95-4,Magnesium,T,19000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3699,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7439-96-5,Manganese,T,236,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3700,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7440-02-0,Nickel,D,6.6,ug/l,NS,NS,111.7582464,1006.204419,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3701,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,KN,Nitrogen,T,27700,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3702,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,186,ug/l,NS,NS,15.22,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3703,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,26700,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3704,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,14797-65-0,"NITROGEN, NITRITE",T,57,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3705,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,PER_SAT,Percent Saturation,T,79,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3706,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,PH,PH,T,7.26,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3707,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,193,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3708,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,2023695,Potassium,T,32500,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3709,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,SALI,Salinity,T,2.16,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3710,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,7440-23-5,Sodium,T,797000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3711,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,2340000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3712,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/1/2018,TEMP,water temperature,T,23.1,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3713,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,47200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3714,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,7429-90-5,Aluminum,D,163,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3715,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,7440-38-2,Arsenic,T,1.2,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3716,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,7440-70-2,Calcium,T,31200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3717,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,7800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3718,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,16887-00-6,CHLORIDE (AS CL),T,558000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3719,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,COND,Conductivity,T,1633,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3720,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,7440-50-8,Copper,D,9.9,ug/l,NS,NS,10.0917929,15.33063412,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3721,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,7440-50-8,Copper,T,11.1,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3722,15-RAMA_T25_3-0.2,15,RAMA_T25_3,0.2,8/22/2018,7782-44-7,Dissolved Oxygen,D,6300,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
